ID_NORMA,ID_ORDEN,NOMBRE,TIPO,ALCANCE,ESTADO,COD_ORGANO,ORGANO,COD_UD_ORGANICA,UD_ORGANICA,COD_PROCESO,PROCESO,DOC_APROBACION,NRO_DOC_APROBACION,FECHA_APROBACION,STD_APROBACION,DOC_DEROGACION,NRO_DOC_DEROGACION,FECHA_DEROGACION,STD_DEROGACION,LINK,EDITABLE
0059,or001,​Políticas Específicas de Seguridad de la Información de FONAFE​,Política Interna,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ARC,Área Corporativa de Riesgos,E2.5,Seguridad de la Información,RDE,-,13/12/22,301012,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.5.0.PI1_or1.pdf,E2.5.0.PI1_or1.pdf
0060,or001,Realización del inventario y clasificación de los activos de información de FONAFE,Procedimiento,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ARC,Área Corporativa de Riesgos,E2.5,Seguridad de la Información,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.5.0.PR1_or1.pdf,E2.5.0.PR1_or1.pdf
0061,or002,Análisis y evaluación de los riesgos de Seguridad de Información de FONAFE,Procedimiento,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ARC,Área Corporativa de Riesgos,E2.5,Seguridad de la Información,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.5.0.PR2_or2.pdf,E2.5.0.PR2_or2.pdf
0062,or000,​Declaración Jurada Anticorrupción para trabajadores,Formato,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,Acta,-,03/06/21,300577,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.FO5_or0.pdf,E2.6.0.FO5_or0.pdf
0063,or001,Declaración Jurada Miembro de Directorio y Protección de Datos,Formato de Ejecución de Actividad,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,Acta,-,21/05/24,303396,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.FO-06_or1.pdf,E2.6.0.FO-06_or1.pdf
0064,or001,Declaración Jurada Director Independiente​,Formato de Ejecución de Actividad,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,Acta,Acta N° 002/EOP/2024,22/05/24,303396,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.FO-07_or1.pdf,E2.6.0.FO-07_or1.pdf
0065,or001,Declaración Jurada Anticorrupción Grupo de Interés de FONAFE - Persona Natural,Formato de Ejecución de Actividad,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,Acta,Acta N° 002/EOP/2024,22/05/24,303396,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.FO-08_or1.pdf,E2.6.0.FO-08_or1.pdf
0066,or000,​Declaración Jurada Anticorrupción para proveedores,Formato,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,Acta,Acta N° 028/EOP/2021,03/06/21,300577,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.FO9_or0.pdf,E2.6.0.FO9_or0.pdf
0067,or000,Lineamiento para Cumplimiento de Obligaciones y Compromisos,Lineamiento Corporativo,Corporativo,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,AD,AD N° 005-2016/011-FONAFE,21/10/16,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.LC1_or0.pdf,E2.6.0.LC1_or0.pdf
0068,or000,"Lineamiento Corporativo para la prevención de delito de corrupción, lavado de activos y financiamiento del terrorismo",Lineamiento Corporativo,Corporativo,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,RDE,RDE N° 028-2021/DE-FONAFE,24/05/21,300514,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.LC2_or0.pdf,E2.6.0.LC2_or0.pdf
0069,or001,"Lineamiento Interno para la prevención de delito de corrupción, lavado de activos y financiamiento del terrorismo de FONAFE",Lineamiento Interno,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,RDE,RDE N° 028-2021/DE-FONAFE,24/05/21,300514,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.LI1_or1.pdf,E2.6.0.LI1_or1.pdf
0070,or000,Metodología de Riesgos de Corrupción de FONAFE,Manual Interno,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,Acta,Acta N° 031/EOP/2022,06/10/22,301661,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.MI1_or0.pdf,E2.6.0.MI1_or0.pdf
0071,or000,Metodología para la evaluación de los riesgos de incumplimiento normativo de FONAFE,Manual Interno,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,RDE,RDE N° 032-2023/DE-FONAFE,04/05/23,301255,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.MI2_or0.pdf,E2.6.0.MI2_or0.pdf
0072,or000,Guía para la Gestión de Riesgos de Integridad de FONAFE,Manual Operativo,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,RDE,RDE N°076-2024/DE-FONAFE ,31/10/24,302032,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.MO-03_or0.pdf,E2.6.0.MO-03_or0.pdf
0073,or002,Atención e investigación de denuncias,Procedimiento,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,Acta,Acta N° 029/EOP/2021,01/06/21,300591,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.PR2_or2.pdf,E2.6.0.PR2_or2.pdf
0074,or001,Seguimiento a las recomendaciones de la SOA y OCI de FONAFE,Procedimiento,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.PR3_or1.pdf,E2.6.0.PR3_or1.pdf
0075,or001,Debida diligencia,Procedimiento,Interno,Vigente,GRC,"Gerencia Corporativa de Gobernanza, Riesgos y Cumplimiento",ACI,Área Corporativa de Cumplimiento e Integridad,E2.6,Gestión del Cumplimiento,Acta,-,21/10/22,301684,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.6.0.PR4_or1.pdf,E2.6.0.PR4_or1.pdf
0076,or000,Lineamientos para el programa corporativo de reciclado,Lineamiento Corporativo,Corporativo,Vigente,OSC,Oficina Corporativa de Sostenibilidad y Comunicaciones,-,-,E2.7,Gestión de la Sostenibilidad y Responsabilidad Social,RDE,-,13/02/15,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.7.0.LC1_or0.pdf,E2.7.0.LC1_or0.pdf
0077,or000,Lineamientos de responsabilidad social corporativa,Lineamiento Corporativo,Corporativo,Vigente,OSC,Oficina Corporativa de Sostenibilidad y Comunicaciones,-,-,E2.7,Gestión de la Sostenibilidad y Responsabilidad Social,RDE,-,27/08/15,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.7.0.LC2_or0.pdf,E2.7.0.LC2_or0.pdf
0078,or000,Directiva interna sobre medidas de ecoeficiencia del Fondo Nacional de Financiamiento de la Actividad Empresarial del Estado - FONAFE,Lineamiento Interno,Interno,Vigente,OSC,Oficina Corporativa de Sostenibilidad y Comunicaciones,-,-,E2.7,Gestión de la Sostenibilidad y Responsabilidad Social,RDE,-,15/07/09,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.7.0.LI1_or0.pdf,E2.7.0.LI1_or0.pdf
0079,or000,Política de Solución de Conflictos con Grupos de Interés para el Centro Corporativo FONAFE,Política Interna,Interno,Vigente,OSC,Oficina Corporativa de Sostenibilidad y Comunicaciones,-,-,E2.7,Gestión de la Sostenibilidad y Responsabilidad Social,RDE,-,30/12/16,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.7.0.PI2_or0.pdf,E2.7.0.PI2_or0.pdf
0080,or000,Política para Cumplimiento de Obligaciones y Compromisos para el Centro Corporativo FONAFE,Política Interna,Interno,Vigente,OSC,Oficina Corporativa de Sostenibilidad y Comunicaciones,-,-,E2.7,Gestión de la Sostenibilidad y Responsabilidad Social,RDE,-,30/12/16,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.7.0.PI3_or0.pdf,E2.7.0.PI3_or0.pdf
0081,or004,Revisión y seguimiento del Reporte de sostenibilidad de las Empresas bajo el ámbito de FONAFE,Procedimiento,Interno,Vigente,OSC,Oficina Corporativa de Sostenibilidad y Comunicaciones,-,-,E2.7,Gestión de la Sostenibilidad y Responsabilidad Social,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.7.0.PR1_or4.pdf,E2.7.0.PR1_or4.pdf
0082,or003,Evaluación y seguimiento del plan de responsabilidad social de las Empresas bajo el ámbito de FONAFE,Procedimiento,Interno,Vigente,OSC,Oficina Corporativa de Sostenibilidad y Comunicaciones,-,-,E2.7,Gestión de la Sostenibilidad y Responsabilidad Social,Otro,-,29/10/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E2.7.0.PR2_or3.pdf,E2.7.0.PR2_or3.pdf
0083,or000,"Manual de metodología integrada para la evaluación del cumplimiento de los sistemas de RSC, SCI, SIG, GCS, y BGC",Manual Corporativo,Corporativo,Derogado,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3,Buenas Prácticas,RDE,-,30/09/20,300306,RDE,RDE N° 010-2022/DE-FONAFE,02/02/22,301143,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.0.0.MC1_or0.pdf,E3.0.0.MC1_or0.pdf
0083,or001,"Manual de metodología integrada para la evaluación del cumplimiento de los sistemas de RSC, SCI, SIG, GCS, y BGC",Manual Corporativo,Corporativo,Derogado,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3,Buenas Prácticas,RDE,-,15/01/21,300408,RDE,RDE N° 010-2022/DE-FONAFE,02/02/22,301143,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.0.0.MC1_or1.pdf,E3.0.0.MC1_or1.pdf
0083,or002,"Manual de metodología integrada para la evaluación del cumplimiento de los sistemas de RSC, SCI, SIG, GCS, BGC y GIR",Manual Corporativo,Corporativo,Derogado,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3,Buenas Prácticas,RDE,-,02/02/22,301143,RDE,RDE N° 001-2023/DE-FONAFE ,06/01/23,301911,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.0.0.MC1_or2.pdf,E3.0.0.MC1_or2.pdf
0083,or003,"Metodología integrada para la evaluación del nivel de madurez de los sistemas de BGC, GIR, RSC, SCI y SIG",Manual Corporativo,Corporativo,Obsoleto,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3,Buenas Prácticas,RDE,-,06/01/23,301911,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.0.0.MC1_or3.pdf,E3.0.0.MC1_or3.pdf
0083,or004,"Metodología integrada para la evaluación del nivel de madurez de los sistemas de BGC, GIR, RSC, SCI, SIG y SIA",Manual Corporativo,Corporativo,Obsoleto,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3,Buenas Prácticas,RDE,-,01/12/23,302742,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.0.0.MC1_or4.pdf,E3.0.0.MC1_or4.pdf
0083,or005,"Metodología integrada para la evaluación del nivel de madurez de los sistemas de BGC, GIR, GTD, INN, RSC, SCI, SIA y SIG",Manual Corporativo,Corporativo,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3,Buenas Prácticas,RDE,RDE N° 088-2024/DE-FONAFE,11/12/24,303940,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.0.0.MC1_or5.pdf,E3.0.0.MC1_or5.pdf
0084,or014,Informe de auditoria,Formato,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 011/EOP/2022,19/04/22,301284,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.FO1_or14.pdf,E3.1.1.FO1_or14.pdf
0085,or004,Plan de Trabajo Anual,Formato,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 006/EOP/2023,23/02/23,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.FO11_or4.pdf,E3.1.1.FO11_or4.pdf
0086,or013,"Matriz de comunicación, participación y consulta",Formato,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 048/EOP/2021,22/10/21,300953,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.FO13_or3.pdf,E3.1.1.FO13_or3.pdf
0087,or002,Matriz FODA,Formato,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 012/EOP/2022,29/04/22,301302,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.FO16_or2.pdf,E3.1.1.FO16_or2.pdf
0088,or002,Matriz de Grupos de Interés,Formato,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 046/EOP/2022,02/12/22,301838,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.FO17_or2.pdf,E3.1.1.FO17_or2.pdf
0089,or005,Plan de auditoria,Formato,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 011/EOP/2022,19/04/22,301284,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.FO3_or5.pdf,E3.1.1.FO3_or5.pdf
0090,or008,Solicitud de Acción de Mejora (SAM),Formato,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 009/EOP/2022,29/03/22,301248,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.FO6_or8.pdf,E3.1.1.FO6_or8.pdf
0091,or007,Mapa de Procesos,Herramienta de Gestión,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N°  015/EOP/2023.,02/10/23,302646,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.HG1_or7.pdf,E3.1.1.HG1_or7.pdf
0092,or001,Alcance de los sistemas de gestión de FONAFE,Herramienta de Gestión,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,RDE,RDE N° 062-2022/DE-FONAFE,13/07/22,301448,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.HG2_or1.pdf,E3.1.1.HG2_or1.pdf
0093,or010,Aprobación o derogación de documentos de gestión,Lineamiento,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,RDE,RDE N° 094-2023/DE-FONAFE,22/12/23,302819,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.LI-01_or10.pdf,E3.1.1.LI-01_or10.pdf
0094,or001,Manual para la implementación del Sistema Integrado de Gestión bajo un enfoque basado en Procesos,Manual Corporativo,Corporativo,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,RDE,RDE N° 027-2020/DE-FONAFE,16/04/20,000001,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.MC1_or1.pdf,E3.1.1.MC1_or1.pdf
0095,or005,Manual del Sistema Integrado de Gestión (SIG),Manual Interno,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta  N° 019/EOP/2023 ,10/11/23,302728,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.MI1_or5.pdf,E3.1.1.MI1_or5.pdf
0096,or002,Política del Sistema Integrado de Gestión (SIG) de FONAFE,Política Interna,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,RDE,RDE N° 022-2022/DE-FONAFE,15/03/22,301199,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.PI1_or2.pdf,E3.1.1.PI1_or2.pdf
0097,or000,Política de comunicación y coordinación para la implementación del Modelo de Gestión del Centro Corporativo FONAFE con las EPEs,Política Interna,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,RDE,RDE N° 008-2018/DE-FONAFE,24/01/18,-,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.PI2_or0.pdf,E3.1.1.PI2_or0.pdf
0098,or010,Solicitud de Acción de Mejora (SAM),Procedimiento,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 009/EOP/2022,29/03/22,301248,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.PR1_or10.pdf,E3.1.1.PR1_or10.pdf
0099,or011,Planificación del Sistema Integrado de Gestión (SIG),Procedimiento,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 009/EOP/2022,29/03/22,301248,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.PR2_or11.pdf,E3.1.1.PR2_or11.pdf
0100,or008,Auditorías del Sistema Integrado de Gestión (SIG),Procedimiento,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 011/EOP/2022,19/04/22,301284,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.PR3_or8.pdf,E3.1.1.PR3_or8.pdf
0101,or002,Revisión por la Dirección (RPD),Procedimiento,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 046/EOP/2022,02/12/22,301838,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.PR4_or2.pdf,E3.1.1.PR4_or2.pdf
0102,or017,"Elaboración, modificación, derogación y aprobación de documentos de gestión",Procedimiento,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 023/EOP/2021,05/05/21,300531,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.PR6_or17.pdf,E3.1.1.PR6_or17.pdf
0103,or003,Seguimiento de Indicadores de Proceso,Procedimiento,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.1,Administración del SIG,Acta,Acta N° 046/EOP/2022,02/12/22,301838,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.1.PR7_or3.pdf,E3.1.1.PR7_or3.pdf
0104,or000,Metodología para el cálculo del Índice de Satisfacción General de FONAFE,Manual Interno,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.2,Gestión de la Calidad,Acta,Acta N° 024/EOP/2022,05/08/21,301471,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.2.MI1_or0.pdf,E3.1.2.MI1_or0.pdf
0105,or002,Medición del índice de satisfacción,Procedimiento,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.2,Gestión de la Calidad,Acta,Acta N° 024/EOP/2022,05/08/21,301471,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.2.PR1_or2.pdf,E3.1.2.PR1_or2.pdf
0106,or007,Tratamiento de Salidas No Conformes (SNC),Procedimiento,Interno,Vigente,GPC,Gerencia Corporativa de Planeamiento y Control de Gestion,PMC,Área Corporativa de Procesos y Mejora Continua,E3.1.2,Gestión de la Calidad,Acta,Acta N° 022/EOP/2022,18/07/22,301455,-,-,-,-,https://fonafegob.sharepoint.com/sites/fonafesig/RNG/E3.1.2.PR2_or7.pdf,E3.1.2.PR2_or7.pdf
